oleksanderkorn/nearvember-challenge-7,https://github.com/oleksanderkorn/nearvember-challenge-7
ogunbor/Voting_SC,https://github.com/ogunbor/Voting_SC
nottoobright/VotingDecentralized,https://github.com/nottoobright/VotingDecentralized
donatedTunic1290/ethereum-voting-app-demo,https://github.com/donatedTunic1290/ethereum-voting-app-demo
Miluer-tcq/Prophet,https://github.com/Miluer-tcq/Prophet
hassantauqeer/voting-dApp,https://github.com/hassantauqeer/voting-dApp
OhJia/votingWTokens,https://github.com/OhJia/votingWTokens
mexanicS/Voting,https://github.com/mexanicS/Voting
mj221/voting_smartContract,https://github.com/mj221/voting_smartContract
SamanKeighobadi/voting-contract,https://github.com/SamanKeighobadi/voting-contract
Farhan-riasat/Election-Contract,https://github.com/Farhan-riasat/Election-Contract
khazifire/VotingSys-SmartContract,https://github.com/khazifire/VotingSys-SmartContract
gargikantesaria/votingSystem-smartContract,https://github.com/gargikantesaria/votingSystem-smartContract
Amaze09/VotingSystem_SmartContract,https://github.com/Amaze09/VotingSystem_SmartContract
solidsnakedev/SmartContractTest,https://github.com/solidsnakedev/SmartContractTest
masterbid/voting_smart_contract,https://github.com/masterbid/voting_smart_contract
Omenranr/voting-smart-contract,https://github.com/Omenranr/voting-smart-contract
circle-free/bonded-vote,https://github.com/circle-free/bonded-vote
anubhav360/DEC-VOTE,https://github.com/anubhav360/DEC-VOTE
cryptonicsconsulting/signor-voting,https://github.com/cryptonicsconsulting/signor-voting
LokeshReddy17/Votingapp,https://github.com/LokeshReddy17/Votingapp
autumn84/VotingSC,https://github.com/autumn84/VotingSC
Jetsoanalin/votingDapp,https://github.com/Jetsoanalin/votingDapp
emoc29/VotingSystem,https://github.com/emoc29/VotingSystem
didil/rpm-voting-token,https://github.com/didil/rpm-voting-token
Azamous/Draftlaws-voting,https://github.com/Azamous/Draftlaws-voting
internet-john/voteDapp,https://github.com/internet-john/voteDapp
Techatach/Blockchain,https://github.com/Techatach/Blockchain
hakandrmz/Voting-App-with-Smart-Contracts,https://github.com/hakandrmz/Voting-App-with-Smart-Contracts
Intercoin/VotingContract,https://github.com/Intercoin/VotingContract
sharish13/smart_contract-Election,https://github.com/sharish13/smart_contract-Election
stashub1/Voting,https://github.com/stashub1/Voting
antoprince001/smartVoting,https://github.com/antoprince001/smartVoting
theblock-dev/Voting,https://github.com/theblock-dev/Voting
harvirhansra/Voting,https://github.com/harvirhansra/Voting
bitspossessed/culturestake-contracts,https://github.com/bitspossessed/culturestake-contracts
ArmanTunga/VotingSmartContract,https://github.com/ArmanTunga/VotingSmartContract
danielapena/voting-system,https://github.com/danielapena/voting-system
